sub	sup	status	for	against
nyquist-shannon-sampling-theorem	theorem	accepted	claude-ruling	
oauth	authentication-protocol	accepted	claude-ruling	
object-class	data-type	accepted	claude-ruling wikidata	
object-code	code	accepted	claude-ruling sumo wordnet	
object-code	computer-program	single	sumo	
object-code	information	single	wordnet	
object-code	measure	single	sumo	
object-code	routine	single	sumo	
object-code	signified	single	sumo	
object-database	database-management-system	accepted	claude-ruling	
object-encapsulation	data-processing-technique	accepted	claude-ruling	
object-instance	software-object	accepted	claude-ruling wikidata	
object-language	information	accepted	sumo wordnet	
object-language	language	accepted	sumo wordnet	
object-language	line-of-text	single	sumo	
object-language	phenomenon	single	sumo	
object-language	programming-language	accepted	claude wordnet	
object-language	universe	single	sumo	
object-method	control-flow	single	wikidata	
object-method	subroutine	accepted	claude-ruling wikidata	
object-oriented-database	electronic-database	accepted	claude wordnet	
object-oriented-database	indication	single	sumo	
object-oriented-database	information	accepted	sumo wordnet	
object-oriented-database	phenomenon	single	sumo	
object-oriented-database	physical-object	single	sumo	
object-oriented-database	universe	single	sumo	
object-oriented-database-management-system	code	accepted	sumo wordnet	
object-oriented-database-management-system	computer-program	single	sumo	
object-oriented-database-management-system	database-management-system	accepted	claude wordnet	
object-oriented-database-management-system	information	single	wordnet	
object-oriented-database-management-system	measure	single	sumo	
object-oriented-database-management-system	routine	single	sumo	
object-oriented-database-management-system	signified	single	sumo	
object-oriented-database-management-system	software	single	wordnet	
object-oriented-programming	computer-programming	single	wikidata	
object-oriented-programming	programming-paradigm	accepted	claude-ruling	
object-oriented-programming	skill	single	wikidata	
object-oriented-programming	structured-programming	accepted	claude wikidata	
object-oriented-programming-language	computer-language	single	opencyc	
object-oriented-programming-language	information	accepted	opencyc sumo wordnet	
object-oriented-programming-language	language	accepted	opencyc sumo wordnet	
object-oriented-programming-language	line-of-text	single	sumo	
object-oriented-programming-language	phenomenon	single	sumo	
object-oriented-programming-language	programming-language	accepted	opencyc wordnet	
object-oriented-programming-language	universe	single	sumo	
object-program	code	accepted	sumo wordnet	
object-program	computer-program	accepted	sumo wordnet	
object-program	information	single	wordnet	
object-program	measure	single	sumo	
object-program	routine	single	sumo	
object-program	signified	single	sumo	
object-program	software	single	wordnet	
object-relational-mapping	data-processing-technique	accepted	claude-ruling	
observability	software-quality-attribute	accepted	claude-ruling	
observability	system-monitoring	accepted	claude wikidata	
observer-pattern	software-design-pattern	accepted	claude-ruling	
ocaml	programming-language	accepted	claude-ruling	
office-open-xml	document-file-format	accepted	claude-ruling	
office-open-xml	file-format	single	wikidata	
office-open-xml	zip-file-format	accepted	claude wikidata	
ogg	multimedia-container-format	accepted	claude-ruling	
okapi-bm25	algorithm	accepted	claude-ruling	
one-dimensional-language	information	accepted	sumo wordnet	
one-dimensional-language	language	accepted	sumo wordnet	
one-dimensional-language	line-of-text	single	sumo	
one-dimensional-language	phenomenon	single	sumo	
one-dimensional-language	programming-language	accepted	claude wordnet	
one-dimensional-language	universe	single	sumo	
ontology-alignment	data-processing	accepted	claude-ruling	
ontology-language	computer-language	accepted	claude wikidata	
open-data	information	accepted	claude-ruling	
open-knowledge	information	accepted	claude-ruling	
open-source	open-source-model	accepted	claude-ruling	
open-source-initiative	nonprofit-organization	accepted	claude-ruling	
open-source-software	information	single	yago	
open-source-software	product	single	yago	
open-source-software	software	accepted	claude-ruling wikidata	
opendocument	document-file-format	accepted	claude-ruling	
opendocument	file-format	accepted	claude wikidata	
openid-connect	authentication-protocol	accepted	claude-ruling	
openssh	software	accepted	claude-ruling	
openstreetmap	dataset	accepted	claude-ruling	
openstreetmap	web-site	accepted	claude-ruling	
opentype	font-file-format	accepted	claude-ruling	
operating-system	software-object	single	opencyc	
operating-system	software-package	single	opencyc	
operating-system-kernel	information	single	opencyc	
operating-system-kernel	software-object	single	opencyc	
operating-system-kernel	system-software	accepted	claude-ruling	
operation-code	code	accepted	claude wordnet	
operation-code	indication	single	sumo	
operation-code	information	accepted	sumo wordnet	
operation-code	phenomenon	single	sumo	
operation-code	physical-object	single	sumo	
operation-code	universe	single	sumo	
operational-transformation	concurrency-control	accepted	claude-ruling	
operational-transformation	function	single	wikidata	
optical-disk	artifact	accepted	opencyc wordnet	
optical-disk	cylinder	single	opencyc	
optical-disk	device	accepted	opencyc wordnet	
optical-disk	disk	single	opencyc	
optical-disk	physical-object	single	wordnet	
optical-disk	product	single	opencyc	
opus-codec	audio-coding-format	accepted	claude-ruling	
order-of-the-day	agenda	single	claude	
order-paper	order-of-the-day	single	claude	
osi-model	model-of-computation	accepted	claude-ruling	
osi-model	technical-standard	accepted	claude-ruling	
output-device	artifact	single	wordnet	
output-device	equipment	single	wordnet	
output-device	hardware	single	wikidata	
output-device	interface	dissented	wikidata	
output-device	peripheral	accepted	claude-ruling wikidata wordnet	
output-device	physical-object	single	wordnet	
output-device	user-interface	dissented	wikidata	
output-file	artifact	single	sumo	
output-file	computer-file	accepted	claude wordnet	
output-file	contract-condition	single	sumo	
output-file	data-file	single	wordnet	
output-file	indication	accepted	sumo wordnet	
output-file	information	accepted	sumo wordnet	
output-file	line-of-text	single	sumo	
output-file	phenomenon	single	sumo	
output-file	physical-object	single	sumo	
output-file	text	single	sumo	
output-file	universe	single	sumo	
output-program	code	single	wordnet	
output-program	computer-program	single	wordnet	
output-program	information	single	wordnet	
output-program	software	single	wordnet	
output-program	utility-program	accepted	claude wordnet	
output-routine	code	accepted	sumo wordnet	
output-routine	computer-program	single	sumo	
output-routine	information	single	wordnet	
output-routine	measure	single	sumo	
output-routine	routine	single	sumo	
output-routine	signified	single	sumo	
output-routine	software	single	wordnet	
output-routine	subroutine	single	wordnet	
output-routine	utility-routine	accepted	claude wordnet	
p-versus-np-problem	computational-problem	accepted	claude-ruling	
package-format	archive-file-format	accepted	claude-ruling	
package-format	file-format	accepted	claude wikidata	
package-manager	information	single	yago	
package-manager	product	single	yago	
package-manager	software	accepted	claude wikidata	
package-manager	utility-program	accepted	claude-ruling	
pagerank	algorithm	accepted	claude-ruling	
parallel-computing	computer-programming	single	wikidata	
parallel-computing	computer-science	accepted	claude-ruling	
parallel-computing	concurrent-programming	dissented	wikidata	
parallel-computing	data-processing	accepted	claude-ruling	
parallel-computing	skill	single	wikidata	
parallel-operation	accomplishment	single	sumo	
parallel-operation	act	single	sumo	
parallel-operation	activity	single	sumo	
parallel-operation	computer-operation	accepted	claude-ruling	
parallel-operation	data-operation	accepted	claude wordnet	
parallel-operation	data-processing	single	wordnet	
parallel-operation	event	single	sumo	
parallel-operation	phenomenon	single	sumo	
parallel-operation	procedure	single	sumo	
parallel-operation	process	single	wordnet	
parallel-operation	volition	single	sumo	
pari-mutuel-machine	artifact	accepted	sumo wordnet	
pari-mutuel-machine	computer	accepted	sumo wordnet	
pari-mutuel-machine	device	accepted	sumo wordnet	
pari-mutuel-machine	machine	single	wordnet	
pari-mutuel-machine	phenomenon	single	sumo	
pari-mutuel-machine	physical-object	single	wordnet	
pari-mutuel-machine	universe	single	sumo	
parity-bit	code	accepted	claude-ruling	
parity-bit	measure	single	sumo	
parity-bit	routine	single	sumo	
parity-bit	signified	single	sumo	
parser	algorithm	dissented	wikidata	
parser	code	accepted	sumo wordnet	
parser	computer-program	accepted	claude-ruling sumo wordnet	
parser	information	single	wordnet	
parser	measure	single	sumo	
parser	routine	single	sumo	
parser	signified	single	sumo	
parser	software	accepted	wikidata wordnet	
parsing	data-processing	accepted	claude-ruling	
part-of-speech-tagger	code	accepted	sumo wordnet	
part-of-speech-tagger	computer-program	accepted	sumo wordnet	
part-of-speech-tagger	information	single	wordnet	
part-of-speech-tagger	measure	single	sumo	
part-of-speech-tagger	routine	single	sumo	
part-of-speech-tagger	signified	single	sumo	
part-of-speech-tagger	software	single	wordnet	
part-of-speech-tagger	tagging-program	accepted	claude wordnet	
partial-order	concept	accepted	claude-ruling	
parts-catalog	catalogue	single	claude	
parts-inventory	inventory	single	claude	
pascal-compiler	code	accepted	sumo wordnet	
pascal-compiler	compiler	accepted	claude wordnet	
pascal-compiler	computer-program	accepted	sumo wordnet	
pascal-compiler	information	single	wordnet	
pascal-compiler	measure	single	sumo	
pascal-compiler	routine	single	sumo	
pascal-compiler	signified	single	sumo	
pascal-compiler	software	single	wordnet	
pascal-language	information	accepted	sumo wordnet	
pascal-language	language	accepted	sumo wordnet	
pascal-language	line-of-text	single	sumo	
pascal-language	phenomenon	single	sumo	
pascal-language	programming-language	accepted	claude wordnet	
pascal-language	universe	single	sumo	
passphrase	character-string	single	wikidata	
passphrase	data-type	single	wikidata	
passphrase	password	accepted	claude-ruling wikidata	
password	character-string	accepted	claude wikidata	
password	data-type	single	wikidata	
pattern-matching	algorithm	accepted	claude wikidata	
pattern-matching	conditional-statement	dissented	wikidata	
pattern-matching	control-flow	single	wikidata	
pattern-matching	data-processing-technique	accepted	claude-ruling	
pattern-matching	program-statement	single	wikidata	
pattern-matching	statement	single	wikidata	
paxos	algorithm	accepted	claude wikidata	
paxos	consensus-algorithm	accepted	claude-ruling	
pci-express	computer-bus	accepted	claude-ruling	
pdf	document-file-format	accepted	claude-ruling	
pdf	file-format	accepted	claude wikidata	
pdf	information	single	opencyc	
pdf	stream	single	opencyc	
peer-node	network-node	accepted	claude-ruling	
peer-to-peer	network-architecture	accepted	claude-ruling	
peer-to-peer	software-architecture	accepted	claude-ruling	
penetration-test	test	accepted	claude-ruling	
period	character-set	single	sumo	
peripheral	artifact	single	wordnet	
peripheral	equipment	accepted	claude wordnet	
peripheral	hardware	accepted	claude-ruling wikidata	
peripheral	physical-object	single	wordnet	
peripheral	product	single	yago	
perl	scripting-language	accepted	claude-ruling	
permutation	mathematical-process	single	claude	
persistent-data-structure	data-structure	accepted	claude-ruling wikidata	
persistent-identifier	identifier	accepted	claude-ruling wikidata	
