sub	sup	status	for	against
petrifaction	mineral	single	sumo	
petrifaction	natural-object	single	wordnet	
petrifaction	phenomenon	single	sumo	
petrifaction	physical-object	single	wordnet	
petrifaction	rock	accepted	claude wordnet	
petrifaction	substance	single	sumo	
petrifaction	universe	single	sumo	
petroleum-geology	cognition	single	wordnet	
petroleum-geology	earth-science	single	wordnet	
petroleum-geology	economic-geology	accepted	claude wordnet	
petroleum-geology	field-of-study	accepted	sumo wordnet	
petroleum-geology	geology	single	wordnet	
petroleum-geology	natural-science	single	wordnet	
petroleum-geology	science	single	wordnet	
petroleum-geology	signified	single	sumo	
petrology	cognition	single	wordnet	
petrology	earth-science	single	wordnet	
petrology	field-of-study	accepted	sumo wordnet	
petrology	geology	accepted	claude-ruling wikidata wordnet	
petrology	geomorphology	dissented	wordnet	
petrology	geophysics	single	wordnet	
petrology	natural-science	single	wordnet	
petrology	science	single	wordnet	
petrology	signified	single	sumo	
phanerozoic	eon	accepted	claude-ruling	
photogrammetry	activity	accepted	claude-ruling	
photogrammetry	measurement	accepted	claude-ruling	
photogrammetry	remote-sensing	accepted	claude wikidata	
physical-geography	cognition	single	wordnet	
physical-geography	earth-science	single	wordnet	
physical-geography	field-of-study	accepted	sumo wordnet	
physical-geography	geography	accepted	claude-ruling sumo wikidata wordnet	
physical-geography	natural-science	single	wordnet	
physical-geography	research	single	wikidata	
physical-geography	science	accepted	wikidata wordnet	
physical-geography	signified	single	sumo	
piedmont	geographical-area	single	sumo	
piedmont	geological-formation	single	wordnet	
piedmont	land	single	sumo	
piedmont	phenomenon	single	sumo	
piedmont	physical-object	single	wordnet	
piedmont	place	single	sumo	
piedmont	slope	accepted	claude wordnet	
piedmont	universe	single	sumo	
piedmont	yard	single	sumo	
piedmont-glacier	geographical-feature	single	wikidata	
piedmont-glacier	geological-formation	single	wordnet	
piedmont-glacier	glacier	accepted	wikidata wordnet	
piedmont-glacier	ice-mass	single	wordnet	
piedmont-glacier	landform	single	wikidata	
piedmont-glacier	physical-object	single	wordnet	
pinetum	forest	single	claude	
place	geographical-feature	dissented	wikidata	
place-name	name	accepted	claude-ruling	
placer	alluvial-sediment	accepted	claude wordnet	
placer	phenomenon	single	sumo	
placer	sediment	single	wordnet	
placer	substance	single	wordnet	
placer	universe	single	sumo	
plain	geographical-feature	single	wikidata	
plain	land	accepted	claude wordnet	
plain	landform	accepted	wikidata yago	
plain	physical-object	single	wordnet	
plain	place	single	yago	
planation	geological-erosion	accepted	claude wordnet	
planation	geological-process	single	wordnet	
planation	process	single	wordnet	
planet-earth	planet	accepted	claude-ruling	
plat-map	artifact	single	wordnet	
plat-map	information	single	sumo	
plat-map	map	accepted	claude wordnet	
plat-map	phenomenon	single	sumo	
plat-map	physical-object	single	wordnet	
plat-map	universe	single	sumo	
plate-boundary	geological-formation	accepted	claude-ruling	
plate-tectonics	concept	accepted	claude-ruling	
plate-tectonics	theory	accepted	claude-ruling	
plateau	geographical-feature	single	wikidata	
plateau	geological-formation	single	wordnet	
plateau	highland	accepted	claude wordnet	
plateau	landform	accepted	claude wikidata yago	
plateau	natural-elevation	accepted	claude-ruling wordnet	
plateau	physical-object	single	wordnet	
plateau	place	single	yago	
plateau	surface	single	opencyc	
playing-field	geographical-area	accepted	sumo wordnet	
pleistocene	epoch	accepted	claude-ruling	
plot	geographical-area	accepted	sumo wordnet	
podzol	material	accepted	sumo wordnet	
podzol	part	single	wordnet	
podzol	phenomenon	single	sumo	
podzol	sediment	dissented	wikidata	
podzol	soil	accepted	claude wordnet	
podzol	substance	accepted	sumo wordnet	
podzol	universe	single	sumo	
point	natural-elevation	single	opencyc	
point	peninsula	single	opencyc	
point	promontory	single	opencyc	
point-of-interest	geographic-point	accepted	claude-ruling	
polar-circle	phenomenon	single	sumo	
polar-circle	physical-object	single	wordnet	
polar-circle	place	accepted	sumo wordnet	
polar-circle	universe	single	sumo	
polar-climate	atmospheric-science	single	wikidata	
polar-climate	climate	accepted	claude-ruling wikidata	
polar-climate	climatology	single	wikidata	
polar-climate	geography	single	wikidata	
polar-climate	meteorology	single	wikidata	
polar-climate	oceanography	single	wikidata	
polar-climate	physical-geography	single	wikidata	
polar-climate	research	single	wikidata	
polar-climate	science	single	wikidata	
polar-glacier	continental-glacier	accepted	claude wordnet	
polar-glacier	geological-formation	single	wordnet	
polar-glacier	glacier	single	wordnet	
polar-glacier	ice-mass	single	wordnet	
polar-glacier	physical-object	single	wordnet	
polar-vortex	cyclone	accepted	claude-ruling wikidata	
polar-vortex	low	accepted	claude-ruling wikidata	
polar-vortex	motion	single	wikidata	
polar-vortex	storm	single	wikidata	
polar-vortex	wind	single	wikidata	
polyconic-projection	artifact	single	wordnet	
polyconic-projection	conic-projection	accepted	opencyc wordnet	
polyconic-projection	function	single	opencyc	
polyconic-projection	information	single	sumo	
polyconic-projection	map-projection	single	opencyc	
polyconic-projection	phenomenon	single	sumo	
polyconic-projection	physical-object	single	wordnet	
polyconic-projection	universe	single	sumo	
polynya	body-of-water	accepted	sumo wordnet	
polynya	geographical-area	single	sumo	
polynya	phenomenon	single	sumo	
polynya	place	single	sumo	
polynya	universe	single	sumo	
pond	body-of-water	accepted	opencyc schemaorg wordnet yago	
pond	lake	accepted	claude wordnet	
pond	landform	accepted	schemaorg yago	
pond	place	accepted	schemaorg yago	
pool	geographical-area	single	sumo	
postal-address	information	accepted	claude-ruling	
postal-code	code	accepted	claude-ruling	
postal-code	geocode	single	opencyc	
postal-code	information	single	opencyc	
pothole	cavity	single	opencyc	
pothole	geological-formation	single	wordnet	
pothole	natural-depression	accepted	claude wordnet	
pothole	physical-object	single	wordnet	
prairie	geographical-area	single	wordnet	
prairie	grassland	accepted	claude wordnet	
prairie	group	single	wordnet	
prairie	physical-object	single	wordnet	
prairie	place	accepted	wordnet yago	
prairie	region	single	wordnet	
prairie-soil	material	accepted	sumo wordnet	
prairie-soil	part	single	wordnet	
prairie-soil	phenomenon	single	sumo	
prairie-soil	soil	accepted	claude wordnet	
prairie-soil	substance	accepted	sumo wordnet	
prairie-soil	universe	single	sumo	
precipice	cliff	accepted	claude wordnet	
precipice	escarpment	single	claude	
precipice	geographical-area	single	sumo	
precipice	geological-formation	single	wordnet	
precipice	land	single	sumo	
precipice	phenomenon	single	sumo	
precipice	physical-object	single	wordnet	
precipice	place	single	sumo	
precipice	universe	single	sumo	
precipice	yard	single	sumo	
precipitation	event	single	sumo	
precipitation	natural-event	single	wordnet	
precipitation	phenomenon	accepted	sumo wordnet	
precipitation	process	single	wordnet	
precipitation	visit	single	sumo	
precipitation	weather	accepted	claude wordnet	
prevailing-westerly	event	single	sumo	
prevailing-westerly	natural-event	single	wordnet	
prevailing-westerly	phenomenon	accepted	sumo wordnet	
prevailing-westerly	process	single	wordnet	
prevailing-westerly	weather	single	wordnet	
prevailing-westerly	west-wind	accepted	claude wordnet	
prevailing-westerly	wind	accepted	sumo wordnet	
prevailing-wind	event	accepted	opencyc sumo	
prevailing-wind	natural-event	single	wordnet	
prevailing-wind	phenomenon	accepted	sumo wordnet	
prevailing-wind	process	single	wordnet	
prevailing-wind	situation	single	opencyc	
prevailing-wind	weather	accepted	opencyc wordnet	
prevailing-wind	wind	accepted	claude wordnet	
prime-meridian	meridian	accepted	claude claude-ruling wikidata wordnet	
prime-meridian	phenomenon	single	sumo	
prime-meridian	physical-object	single	wordnet	
prime-meridian	place	accepted	sumo wordnet	
prime-meridian	universe	single	sumo	
principle-of-superposition	cognition	single	wordnet	
principle-of-superposition	concept	single	wordnet	
principle-of-superposition	idea	single	wordnet	
principle-of-superposition	scientific-principle	accepted	claude wordnet	
principle-of-superposition	signified	single	sumo	
promontory	geographical-area	single	sumo	
promontory	geographical-feature	single	wikidata	
promontory	geological-formation	single	wordnet	
promontory	ground	single	opencyc	
promontory	land	single	sumo	
promontory	landform	accepted	wikidata yago	
promontory	natural-elevation	accepted	opencyc wordnet	
promontory	phenomenon	single	sumo	
promontory	physical-object	single	wordnet	
promontory	place	accepted	sumo yago	
promontory	universe	single	sumo	
promontory	yard	single	sumo	
proterozoic	eon	accepted	claude-ruling	
ptyalith	rock	single	claude	
public-square	geographical-area	accepted	sumo wordnet	
puff	gust	single	claude	
quarter	geographical-area	single	sumo	
quaternary	geological-period	accepted	claude-ruling	
quicksand	cavity	accepted	claude wordnet	
quicksand	geological-formation	single	wordnet	
quicksand	natural-depression	single	wordnet	
quicksand	physical-object	single	wordnet	
rabbit-burrow	natural-depression	single	claude	
racetrack	geographical-area	single	sumo	
radar	artifact	accepted	opencyc wikidata	
radar	detector	single	opencyc	
radar	device	single	opencyc	
radar	equipment	single	wikidata	
radar	instrument	accepted	claude-ruling	
radar	measuring-instrument	accepted	claude-ruling	
radar	physical-object	single	wikidata	
radar	product	accepted	opencyc yago	
radar	tool	accepted	claude wikidata	
rain	precipitation	accepted	wikidata wordnet	
rain-gauge	artifact	accepted	sumo wordnet	
rain-gauge	device	accepted	sumo wordnet	
rain-gauge	instrument	accepted	claude wordnet	
rain-gauge	phenomenon	single	sumo	
rain-gauge	physical-object	single	wordnet	
rain-gauge	universe	single	sumo	
rain-shower	precipitation	single	wordnet	
rain-wash	event	single	sumo	
rain-wash	geological-erosion	single	wordnet	
rain-wash	geological-process	single	wordnet	
rain-wash	phenomenon	single	sumo	
rain-wash	process	single	wordnet	
rain-wash	soil-erosion	single	wordnet	
rain-wash	visit	single	sumo	
rain-wash	washout	accepted	claude wordnet	
rainstorm	natural-event	single	wordnet	
rainstorm	phenomenon	single	wordnet	
rainstorm	precipitation	single	wordnet	
rainstorm	process	single	wordnet	
rainstorm	rain	accepted	claude wordnet	
rainstorm	storm	accepted	claude wordnet	
rainstorm	weather	single	wordnet	
rainy-season	event	single	opencyc	
rainy-season	season	accepted	claude-ruling wordnet	
rainy-season	situation	single	opencyc	
rainy-season	time-period	single	wordnet	
rainy-season	weather	single	opencyc	
ranch	geographic-point	single	wordnet	
range	geographical-area	accepted	sumo wordnet	
rapids	body-of-water	accepted	wordnet yago	
rapids	landform	single	yago	
rapids	place	single	yago	
rapids	stream	accepted	claude-ruling	
rapids	waterway	accepted	claude wordnet	
ravine	cavity	single	opencyc	
ravine	depression	single	opencyc	
ravine	geographical-feature	single	wikidata	
ravine	geological-formation	single	wordnet	
ravine	landform	accepted	wikidata yago	
ravine	natural-depression	accepted	wikidata wordnet	
ravine	physical-object	single	wordnet	
ravine	place	single	yago	
ravine	valley	accepted	wikidata wordnet	
raw-weather	bad-weather	single	claude	
red-clay	clay	accepted	claude wordnet	
red-clay	material	accepted	sumo wordnet	
red-clay	mineral	accepted	claude wordnet	
red-clay	part	single	wordnet	
red-clay	phenomenon	single	sumo	
red-clay	sedimentary-rock	dissented	wikidata	
red-clay	soil	single	wordnet	
red-clay	substance	accepted	sumo wordnet	
red-clay	universe	single	sumo	
reef	geographical-feature	single	wikidata	
reef	geological-formation	single	wordnet	
reef	island	single	wikidata	
reef	landform	accepted	wikidata yago	
reef	natural-elevation	single	wordnet	
reef	natural-ridge	accepted	claude wordnet	
reef	physical-object	single	wordnet	
reef	place	single	yago	
reef	shoal	accepted	claude wikidata	
reference-ellipsoid	shape	accepted	claude-ruling	
refuge	geographical-feature	dissented	wikidata	
region	geographical-area	disputed	sumo	wordnet
regosol	material	accepted	sumo wordnet	
regosol	part	single	wordnet	
regosol	phenomenon	single	sumo	
regosol	soil	accepted	claude wordnet	
regosol	substance	accepted	sumo wordnet	
regosol	universe	single	sumo	
regur	loam	accepted	claude wordnet	
regur	material	single	wordnet	
regur	part	single	wordnet	
regur	soil	single	wordnet	
regur	substance	single	wordnet	
relict	geological-formation	accepted	claude wordnet	
relict	phenomenon	single	sumo	
relict	physical-object	single	wordnet	
relict	universe	single	sumo	
relief-map	topographic-map	accepted	claude-ruling wikidata	
remote-sensing	action	single	opencyc	
remote-sensing	activity	accepted	claude-ruling	
remote-sensing	event	single	opencyc	
remote-sensing	measurement	accepted	claude-ruling	
remote-sensing	situation	single	opencyc	
residence	geographic-point	single	wordnet	
residence	geographical-area	single	sumo	
residential-district	geographical-area	single	sumo	
residual-soil	material	accepted	sumo wordnet	
residual-soil	part	single	wordnet	
residual-soil	phenomenon	single	sumo	
residual-soil	soil	accepted	claude wordnet	
residual-soil	substance	accepted	sumo wordnet	
residual-soil	universe	single	sumo	
reverse-geocoding	geocoding	accepted	claude-ruling	
rhumb-line	line	accepted	claude-ruling	
richter-magnitude-scale	measure	accepted	claude-ruling	
richter-magnitude-scale	quantity	single	sumo	
richter-magnitude-scale	scale	accepted	claude-ruling	
