sub	sup	status	for	against
parallel-line	freedom	single	sumo	
parallel-line	hero	single	sumo	
parallel-line	lap	single	sumo	
parallel-line	literary-works	single	sumo	
parallel-line	logical-relation	single	sumo	
parallel-line	mathematical-set	dissented	wikidata	
parallel-line	mathematical-structure	single	wikidata	
parallel-line	normal	single	sumo	
parallel-line	point-of-view	single	sumo	
parallel-line	practice	single	sumo	
parallel-line	property	single	sumo	
parallel-line	shape	accepted	claude wordnet	
parallel-line	society	single	sumo	
parallel-line	status	single	sumo	
parallel-line	tension	single	sumo	
parallel-line	way	single	sumo	
parallelogram	attribute	accepted	sumo wordnet	
parallelogram	curve	single	sumo	
parallelogram	logical-relation	single	sumo	
parallelogram	manifold	single	opencyc	
parallelogram	polygon	accepted	opencyc sumo wordnet	
parallelogram	property	single	sumo	
parallelogram	quadrilateral	accepted	opencyc sumo wordnet	
parallelogram	shape	accepted	sumo wordnet	
parallelogram	surface	single	opencyc	
parametric-statistic	cognition	single	wordnet	
parametric-statistic	logical-relation	single	sumo	
parametric-statistic	quantity	single	sumo	
parametric-statistic	statistic	accepted	claude wordnet	
parent	logical-relation	single	sumo	
parity	algebraic-structure	single	wikidata	
parity	binary-relation	single	wikidata	
parity	function	dissented	wikidata	
parity	logical-relation	single	sumo	
parity	mathematical-relation	accepted	claude wordnet	
parity	mathematical-set	single	wikidata	
parity	mathematical-structure	single	wikidata	
parking	translation	single	opencyc	
paroxysm	logical-relation	single	sumo	
partial-correlation	cognition	single	wordnet	
partial-correlation	field-of-study	single	wordnet	
partial-correlation	logical-relation	single	sumo	
partial-correlation	mathematics	single	wordnet	
partial-correlation	science	single	wordnet	
partial-correlation	statistical-correlation	accepted	claude wordnet	
partial-correlation	statistics	dissented	wordnet	
partial-differential-equation	differential-equation	accepted	claude wordnet	
partial-differential-equation	equation	single	wordnet	
partial-differential-equation	information	single	wordnet	
partial-differential-equation	mathematical-statement	single	wordnet	
partial-order	algebraic-structure	single	wikidata	
partial-order	antisymmetric-relation	accepted	claude wikidata	
partial-order	binary-relation	single	wikidata	
partial-order	mathematical-set	single	wikidata	
partial-order	mathematical-structure	single	wikidata	
partial-order	preorder	accepted	claude wikidata	
partial-order	reflexive-relation	single	wikidata	
partial-order	transitive-relation	single	wikidata	
partially-ordered-set	algebraic-structure	dissented	wikidata	
partially-ordered-set	mathematical-structure	accepted	claude-ruling wikidata	
particular-proposition	amateur	single	sumo	
particular-proposition	ambiance	single	sumo	
particular-proposition	attribute	single	sumo	
particular-proposition	circumstance	single	sumo	
particular-proposition	civilisation	single	sumo	
particular-proposition	crowd	single	sumo	
particular-proposition	custom	single	sumo	
particular-proposition	danger	single	sumo	
particular-proposition	expert	single	sumo	
particular-proposition	freedom	single	sumo	
particular-proposition	hero	single	sumo	
particular-proposition	information	single	wordnet	
particular-proposition	lap	single	sumo	
particular-proposition	literary-works	single	sumo	
particular-proposition	logical-relation	single	sumo	
particular-proposition	normal	single	sumo	
particular-proposition	point-of-view	single	sumo	
particular-proposition	practice	single	sumo	
particular-proposition	property	single	sumo	
particular-proposition	proposition	accepted	claude wordnet	
particular-proposition	society	single	sumo	
particular-proposition	status	single	sumo	
particular-proposition	tension	single	sumo	
particular-proposition	way	single	sumo	
partner	logical-relation	single	sumo	
partnership	logical-relation	single	sumo	
passenger	logical-relation	single	sumo	
passing	logical-relation	single	sumo	
passion	logical-relation	single	sumo	
pastel	logical-relation	single	sumo	
patience	logical-relation	single	sumo	
patience	range-of-a-function	single	sumo	
patriotism	logical-relation	single	sumo	
patriotism	range-of-a-function	single	sumo	
pattern	logical-relation	single	sumo	
pause	logical-relation	single	sumo	
peer	logical-relation	single	sumo	
pencil-of-lines	attribute	accepted	sumo wordnet	
pencil-of-lines	logical-relation	single	sumo	
pencil-of-lines	property	single	sumo	
pencil-of-lines	shape	accepted	sumo wordnet	
pension	logical-relation	single	sumo	
pentagon	attribute	accepted	sumo wordnet	
pentagon	logical-relation	single	sumo	
pentagon	manifold	single	opencyc	
pentagon	polygon	accepted	opencyc wordnet	
pentagon	property	single	sumo	
pentagon	shape	accepted	sumo wordnet	
pentagon	surface	single	opencyc	
percentage	logical-relation	single	sumo	
percentile	appraisal	single	wordnet	
percentile	cognition	single	wordnet	
percentile	indication	single	sumo	
percentile	information	single	sumo	
percentile	mark	dissented	wordnet	
percentile	phenomenon	single	sumo	
percentile	physical-object	single	sumo	
percentile	statistic	accepted	claude-ruling	
percentile	universe	single	sumo	
perceptiveness	logical-relation	single	sumo	
period.time	logical-relation	single	sumo	
permutation	act	single	wordnet	
permutation	activity	single	wordnet	
permutation	algebraic-structure	single	wikidata	
permutation	bijection	accepted	claude wikidata	
permutation	binary-relation	single	wikidata	
permutation	event	accepted	sumo wordnet	
permutation	function	single	wikidata	
permutation	mathematical-operation	accepted	claude wordnet	
permutation	mathematical-set	single	wikidata	
permutation	mathematical-structure	single	wikidata	
permutation	phenomenon	single	sumo	
permutation	procedure	single	wordnet	
permutation	surjective-function	single	wikidata	
personality	logical-relation	single	sumo	
personality	range-of-a-function	single	sumo	
perspective	logical-relation	single	sumo	
phase	logical-relation	single	sumo	
phi-coefficient	cognition	single	wordnet	
phi-coefficient	logical-relation	single	sumo	
phi-coefficient	nonparametric-statistic	accepted	claude wordnet	
phi-coefficient	quantity	single	sumo	
phi-coefficient	statistic	single	wordnet	
philosopher	logical-relation	single	sumo	
philosophy	logical-relation	single	sumo	
physics	logical-relation	single	sumo	
pigeonhole-principle	theorem	accepted	claude-ruling	
pioneer	logical-relation	single	sumo	
pipe	logical-relation	single	sumo	
pitch	logical-relation	single	sumo	
pity	logical-relation	single	sumo	
plaintext	information	accepted	claude-ruling opencyc	
plan	logical-relation	single	sumo	
planar-graph	graph	dissented	wikidata	
planar-graph	hypergraph	single	wikidata	
planar-graph	mathematical-graph	accepted	claude wikidata	
planar-graph	mathematical-structure	single	wikidata	
plane-geometry	cognition	single	wordnet	
plane-geometry	field-of-study	accepted	sumo wordnet	
plane-geometry	geometry	accepted	claude wordnet	
plane-geometry	logical-relation	single	sumo	
plane-geometry	mathematics	single	wordnet	
plane-geometry	science	single	wordnet	
plane-geometry	signified	single	sumo	
plane-section	attribute	single	wordnet	
plane-section	magnitude	dissented	wordnet	
plane-section	phenomenon	single	sumo	
plane-section	place	single	sumo	
plane-section	shape	accepted	claude-ruling	
plane-section	universe	single	sumo	
plot.communication	logical-relation	single	sumo	
point	logical-relation	single	sumo	
point-of-view	logical-relation	single	sumo	
poisson-distribution	cognition	single	wordnet	
poisson-distribution	logical-relation	single	sumo	
poisson-distribution	statistical-distribution	accepted	claude wordnet	
polish	logical-relation	single	sumo	
political-orientation	logical-relation	single	sumo	
polygon	algebraic-structure	single	wikidata	
polygon	attribute	accepted	sumo wordnet	
polygon	curve	single	sumo	
polygon	geometric-shape	accepted	claude wikidata	
polygon	locus	single	wikidata	
polygon	logical-relation	single	sumo	
polygon	manifold	single	opencyc	
polygon	mathematical-set	single	wikidata	
polygon	mathematical-structure	single	wikidata	
polygon	property	single	sumo	
polygon	shape	accepted	sumo wordnet	
polygon	surface	single	opencyc	
polynomial	function	accepted	claude wordnet	
polynomial	mathematical-relation	single	wordnet	
polytree	directed-acyclic-graph	accepted	claude wikidata	
polytree	directed-graph	single	wikidata	
polytree	graph	single	wikidata	
polytree	hypergraph	single	wikidata	
polytree	mathematical-graph	single	wikidata	
polytree	mathematical-structure	single	wikidata	
poser	logical-relation	single	sumo	
position	logical-relation	single	sumo	
positive-correlation	cognition	single	wordnet	
positive-correlation	field-of-study	single	wordnet	
positive-correlation	logical-relation	single	sumo	
positive-correlation	mathematics	single	wordnet	
positive-correlation	number	single	sumo	
positive-correlation	percentage	single	sumo	
positive-correlation	quantity	single	sumo	
positive-correlation	science	single	wordnet	
positive-correlation	statistical-correlation	accepted	claude wordnet	
positive-correlation	statistics	dissented	wordnet	
postulate	information	accepted	sumo wordnet	
postulate	line-of-text	single	sumo	
postulate	phenomenon	single	sumo	
postulate	proposition	accepted	claude wordnet	
postulate	sentence	single	sumo	
postulate	universe	single	sumo	
potential	algebraic-structure	single	wikidata	
potential	binary-relation	single	wikidata	
potential	logical-relation	single	sumo	
potential	mathematical-set	single	wikidata	
potential	mathematical-structure	single	wikidata	
power	logical-relation	single	sumo	
power-series	function	single	wordnet	
power-series	mathematical-relation	single	wordnet	
power-series	mathematical-series	accepted	claude wordnet	
power-series	polynomial	single	wordnet	
power-set	mathematical-set	accepted	claude-ruling	
practice	logical-relation	single	sumo	
practice-of-medicine	logical-relation	single	sumo	
prayer	algebraic-structure	single	wikidata	
prayer	mathematical-set	single	wikidata	
prayer	mathematical-structure	single	wikidata	
precedence	logical-relation	single	sumo	
preciseness	logical-relation	single	sumo	
precondition	logical-relation	single	sumo	
precondition	postulate	single	wordnet	
predecessor	logical-relation	single	sumo	
predictor-variable	cognition	single	wordnet	
predictor-variable	concept	single	wordnet	
predictor-variable	idea	single	wordnet	
predictor-variable	logical-relation	single	sumo	
predictor-variable	quantity	accepted	sumo wordnet	
predictor-variable	variable	accepted	claude wordnet	
predilection	logical-relation	single	sumo	
preference	logical-relation	single	sumo	
premise	postulate	accepted	claude wordnet	
premium	logical-relation	single	sumo	
preoccupation	logical-relation	single	sumo	
preorder	algebraic-structure	single	wikidata	
preorder	binary-relation	single	wikidata	
preorder	mathematical-set	single	wikidata	
preorder	mathematical-structure	single	wikidata	
preorder	reflexive-relation	accepted	claude wikidata	
preorder	transitive-relation	accepted	claude wikidata	
preponderance	logical-relation	single	sumo	
presence	logical-relation	single	sumo	
preservation	logical-relation	single	sumo	
presidency	logical-relation	single	sumo	
prestige	logical-relation	single	sumo	
price	logical-relation	single	sumo	
pride	logical-relation	single	sumo	
pride	range-of-a-function	single	sumo	
prime-factorization	mathematical-operation	accepted	claude-ruling	
prime-number	cardinal-number	single	opencyc	
prime-number	complex-number	single	opencyc	
prime-number	natural-number	accepted	claude-ruling	
prime-number	number	single	opencyc	
prime-number	real-number	single	opencyc	
principle	logical-relation	single	sumo	
privacy	logical-relation	single	sumo	
privacy	range-of-a-function	single	sumo	
private-key	cryptographic-key	accepted	claude-ruling	
privation	logical-relation	single	sumo	
privilege	logical-relation	single	sumo	
probability	logical-relation	single	sumo	
probability	statistic	accepted	claude-ruling	
probability-theory	cognition	single	wordnet	
probability-theory	field-of-study	accepted	sumo wordnet	
probability-theory	logical-relation	single	sumo	
probability-theory	mathematics	accepted	claude wordnet	
probability-theory	science	single	wordnet	
probability-theory	signified	single	sumo	
